image_id,building,condition,subset,observed_n,actual_full_n,workers,prefix_grade,prefix_status,full_grade,full_status,prefix_early,future_pair_coverage,definition
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,3,6,24,W002;W006;W013;W030;W033;W035,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.777777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,6,24,W010;W012;W013;W017;W036;W037,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.777777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,5,6,24,W006;W014;W015;W027;W028;W031,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.611111111111,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,6,6,24,W001;W006;W015;W027;W031;W032,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.722222222222,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,7,6,24,W001;W018;W021;W027;W029;W035,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,8,6,24,W008;W010;W013;W021;W032;W035,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,9,6,24,W010;W011;W013;W018;W030;W035,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,10,6,24,W008;W011;W013;W028;W031;W033,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,11,6,24,W008;W010;W012;W030;W032;W034,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,0,6,23,W008;W010;W013;W029;W031;W034,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.882352941176,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,1,6,23,W001;W011;W013;W015;W035;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,2,6,23,W002;W011;W012;W030;W032;W034,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.882352941176,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,3,6,23,W008;W013;W018;W027;W031;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,4,6,23,W006;W008;W014;W029;W034;W035,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.882352941176,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,5,6,23,W006;W013;W014;W015;W027;W032,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.882352941176,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,6,6,23,W010;W011;W015;W018;W035;W036,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,7,6,23,W002;W006;W013;W018;W031;W032,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.882352941176,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,8,6,23,W002;W011;W013;W015;W017;W035,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.882352941176,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,9,6,23,W010;W011;W013;W028;W034;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,10,6,23,W001;W002;W015;W029;W033;W035,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.882352941176,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,11,6,23,W013;W015;W017;W018;W028;W033,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.882352941176,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,0,6,24,W014;W018;W027;W028;W034;W035,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,1,6,24,W001;W006;W014;W030;W035;W037,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,2,6,24,W010;W011;W014;W017;W027;W031,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,3,6,24,W012;W017;W027;W028;W029;W037,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,4,6,24,W010;W012;W028;W032;W034;W036,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.777777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,5,6,24,W001;W002;W018;W021;W030;W031,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,6,6,24,W010;W015;W032;W033;W034;W037,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,7,6,24,W010;W011;W015;W018;W028;W036,simple,assigned_observed_early,,singleton_support_unresolved,1,0.722222222222,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,8,6,24,W001;W008;W013;W028;W031;W033,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,9,6,24,W006;W008;W017;W033;W036;W037,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,10,6,24,W002;W008;W012;W017;W031;W034,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,11,6,24,W001;W010;W017;W021;W031;W036,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,0,6,24,W006;W010;W017;W027;W036;W037,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,1,6,24,W002;W010;W011;W018;W031;W033,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,2,6,24,W010;W013;W030;W035;W036;W037,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,3,6,24,W012;W027;W028;W029;W031;W032,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,4,6,24,W002;W018;W029;W030;W033;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,5,6,24,W006;W017;W029;W030;W031;W033,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,6,6,24,W001;W006;W008;W028;W033;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,7,6,24,W011;W014;W015;W029;W035;W037,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,8,6,24,W011;W017;W018;W029;W031;W033,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,9,6,24,W001;W011;W015;W018;W032;W033,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,10,6,24,W001;W012;W013;W018;W029;W031,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,11,6,24,W002;W008;W010;W013;W017;W018,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,0,6,24,W008;W010;W011;W014;W027;W029,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,1,6,24,W012;W021;W027;W032;W034;W035,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.777777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,2,6,24,W013;W014;W030;W034;W035;W037,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.777777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,3,6,24,W012;W014;W015;W027;W029;W036,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.777777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,4,6,24,W002;W008;W015;W028;W035;W036,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.722222222222,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,5,6,24,W001;W010;W015;W027;W032;W033,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.666666666667,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,6,6,24,W002;W017;W021;W031;W035;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,7,6,24,W006;W008;W018;W021;W035;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,8,6,24,W006;W008;W030;W033;W034;W036,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,9,6,24,W008;W014;W030;W034;W035;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.777777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,10,6,24,W006;W015;W017;W018;W035;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,11,6,24,W008;W012;W015;W027;W028;W034,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.6,0.777777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,0,6,24,W015;W027;W029;W032;W035;W037,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.333333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,1,6,24,W006;W012;W013;W015;W018;W036,,limited_horizon_or_order_sensitive,difficult_candidate,assigned_observed_fragmentation_and_change,0,0.388888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
