image_id,code,building,scene,scene_source,display_groups,supported_groups,room_state,manual_people,manual_band,semi_people,submitters_all_ids,no_saved_submission_or_draft,unseen_english,in_original_112,in_any_current_candidate_pool,in_required,in_H,in_followup_proposal,oos_status,image_path,group_physical_same_states
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,rPc6DW4iMge-18,rPc6DW4iMge,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G171""]","[""G171""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598.png,"{""G171"": ""支持""}"
rPc6DW4iMge_cabddb2506ee4bfcb2a1bcfa6625fe28,rPc6DW4iMge-19,rPc6DW4iMge,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G170""]","[""G170""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_cabddb2506ee4bfcb2a1bcfa6625fe28.png,"{""G170"": ""支持""}"
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,rPc6DW4iMge,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G171""]","[""G171""]",已有支持同房关系,24,8+,0,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.png,"{""G171"": ""支持""}"
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,rPc6DW4iMge,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G166""]","[""G166""]",已有支持同房关系,22,8+,0,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.png,"{""G166"": ""支持""}"
pa4otMbVnkk_007d567cfff94aff8d850876914b9584,pa4otMbVnkk-01,pa4otMbVnkk,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G129""]","[""G129""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_007d567cfff94aff8d850876914b9584.png,"{""G129"": ""支持""}"
pa4otMbVnkk_0e800fa7378b455a8054fbd02497fa6e,pa4otMbVnkk-02,pa4otMbVnkk,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G130""]","[""G130""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_0e800fa7378b455a8054fbd02497fa6e.png,"{""G130"": ""支持""}"
pa4otMbVnkk_23d65a083f87438a8b5298466e34d62d,pa4otMbVnkk-03,pa4otMbVnkk,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G131""]","[""G131""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_23d65a083f87438a8b5298466e34d62d.png,"{""G131"": ""支持""}"
pa4otMbVnkk_25659e521aac49daadb7762ba87cb2b6,pa4otMbVnkk-04,pa4otMbVnkk,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G132""]","[""G132""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_25659e521aac49daadb7762ba87cb2b6.png,"{""G132"": ""支持""}"
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk-05,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G133"", ""G134""]","[""G134""]",已有支持同房关系,2,1—2,0,2,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b.png,"{""G133"": ""不支持"", ""G134"": ""支持""}"
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk-06,pa4otMbVnkk,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G135""]","[""G135""]",已有支持同房关系,1,1—2,0,1,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0.png,"{""G135"": ""支持""}"
pa4otMbVnkk_3df9a5180b94479997b19a8823f31eab,pa4otMbVnkk-07,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G136""]","[""G136""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/valid/img/pa4otMbVnkk_3df9a5180b94479997b19a8823f31eab.png,"{""G136"": ""支持""}"
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk-09,pa4otMbVnkk,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G138""]","[""G138""]",已有支持同房关系,2,1—2,0,2,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_447755d931aa401097d8c0952a22b17e.png,"{""G138"": ""支持""}"
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk-11,pa4otMbVnkk,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G139""]","[""G139""]",已有支持同房关系,1,1—2,0,1,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e.png,"{""G139"": ""支持""}"
pa4otMbVnkk_56189c4a26dd486d91b853fc8a7ffb6b,pa4otMbVnkk-12,pa4otMbVnkk,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G140""]","[""G140""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_56189c4a26dd486d91b853fc8a7ffb6b.png,"{""G140"": ""支持""}"
pa4otMbVnkk_5cd7afbe84aa4a13a13b45c369e39731,pa4otMbVnkk-13,pa4otMbVnkk,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G130""]","[""G130""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_5cd7afbe84aa4a13a13b45c369e39731.png,"{""G130"": ""支持""}"
pa4otMbVnkk_616baa976df7493c8b5d1516fa55aa75,pa4otMbVnkk-15,pa4otMbVnkk,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G140""]","[""G140""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_616baa976df7493c8b5d1516fa55aa75.png,"{""G140"": ""支持""}"
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G141""]","[""G141""]",已有支持同房关系,3,3—7,0,3,False,"[28, 29, 30, 31, 32, 33, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a.png,"{""G141"": ""支持""}"
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G142""]","[""G142""]",已有支持同房关系,1,1—2,0,1,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/valid/img/pa4otMbVnkk_64ba4f267872432abdcb00af002649d5.png,"{""G142"": ""支持""}"
pa4otMbVnkk_7172b7e0aefe4e23a53449a4531ca5e3,pa4otMbVnkk-19,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G136""]","[""G136""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/valid/img/pa4otMbVnkk_7172b7e0aefe4e23a53449a4531ca5e3.png,"{""G136"": ""支持""}"
pa4otMbVnkk_78863f388bfc4e419e5d3454f1fecf3f,pa4otMbVnkk-20,pa4otMbVnkk,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G130""]","[""G130""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_78863f388bfc4e419e5d3454f1fecf3f.png,"{""G130"": ""支持""}"
pa4otMbVnkk_78c162aad54a4b969d0b0813a86d43e4,pa4otMbVnkk-21,pa4otMbVnkk,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G131""]","[""G131""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_78c162aad54a4b969d0b0813a86d43e4.png,"{""G131"": ""支持""}"
pa4otMbVnkk_7be30830c80b4fb3a83d5f956c07e143,pa4otMbVnkk-22,pa4otMbVnkk,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G139""]","[""G139""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_7be30830c80b4fb3a83d5f956c07e143.png,"{""G139"": ""支持""}"
pa4otMbVnkk_82f4e9ccd0ef4351a3d814f1222b03cc,pa4otMbVnkk-23,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G141""]","[""G141""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_82f4e9ccd0ef4351a3d814f1222b03cc.png,"{""G141"": ""支持""}"
pa4otMbVnkk_867c64cd8f474949bcd87100dc18c2d4,pa4otMbVnkk-25,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G141""]","[""G141""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_867c64cd8f474949bcd87100dc18c2d4.png,"{""G141"": ""支持""}"
pa4otMbVnkk_88c758f7e35244fd8f5693913f329805,pa4otMbVnkk-26,pa4otMbVnkk,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G138""]","[""G138""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_88c758f7e35244fd8f5693913f329805.png,"{""G138"": ""支持""}"
pa4otMbVnkk_8d4d0f90d2b145648e952352535c0f50,pa4otMbVnkk-28,pa4otMbVnkk,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G139""]","[""G139""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_8d4d0f90d2b145648e952352535c0f50.png,"{""G139"": ""支持""}"
pa4otMbVnkk_8d9a72e210cd480a897945c465e5cade,pa4otMbVnkk-29,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G141""]","[""G141""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_8d9a72e210cd480a897945c465e5cade.png,"{""G141"": ""支持""}"
pa4otMbVnkk_915273ca375f43be9306ce29b7724c46,pa4otMbVnkk-30,pa4otMbVnkk,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G132""]","[""G132""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_915273ca375f43be9306ce29b7724c46.png,"{""G132"": ""支持""}"
pa4otMbVnkk_9548771afcfd442a8dcb73d739a23b27,pa4otMbVnkk-31,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G143""]","[""G143""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_9548771afcfd442a8dcb73d739a23b27.png,"{""G143"": ""支持""}"
pa4otMbVnkk_a1243ae1c9e7407794464678be846819,pa4otMbVnkk-32,pa4otMbVnkk,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G132""]","[""G132""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_a1243ae1c9e7407794464678be846819.png,"{""G132"": ""支持""}"
pa4otMbVnkk_a390863f6b5f4b9497580c29d4d7bbe9,pa4otMbVnkk-33,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G142""]","[""G142""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/valid/img/pa4otMbVnkk_a390863f6b5f4b9497580c29d4d7bbe9.png,"{""G142"": ""支持""}"
pa4otMbVnkk_ae57bfaab09c44a48a384367f50f3bd8,pa4otMbVnkk-35,pa4otMbVnkk,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G135""]","[""G135""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_ae57bfaab09c44a48a384367f50f3bd8.png,"{""G135"": ""支持""}"
pa4otMbVnkk_b2bb0d47721a4f24af2c829bba560aa6,pa4otMbVnkk-36,pa4otMbVnkk,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G135""]","[""G135""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_b2bb0d47721a4f24af2c829bba560aa6.png,"{""G135"": ""支持""}"
pa4otMbVnkk_b8245307c038459a9df432be2341ec27,pa4otMbVnkk-37,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G141""]","[""G141""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_b8245307c038459a9df432be2341ec27.png,"{""G141"": ""支持""}"
pa4otMbVnkk_d02457f6d5b84e8fb43b49a52c81c78e,pa4otMbVnkk-38,pa4otMbVnkk,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G129""]","[""G129""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_d02457f6d5b84e8fb43b49a52c81c78e.png,"{""G129"": ""支持""}"
pa4otMbVnkk_d0777438896f4ba59dc36ba96ebb003f,pa4otMbVnkk-39,pa4otMbVnkk,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G138""]","[""G138""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_d0777438896f4ba59dc36ba96ebb003f.png,"{""G138"": ""支持""}"
pa4otMbVnkk_e976f604378648b3bd1d1ed1e9638294,pa4otMbVnkk-41,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G141""]","[""G141""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_e976f604378648b3bd1d1ed1e9638294.png,"{""G141"": ""支持""}"
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,pa4otMbVnkk,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G130""]","[""G130""]",已有支持同房关系,1,1—2,0,1,False,"[28, 29, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6.png,"{""G130"": ""支持""}"
pa4otMbVnkk_f0397335d45f43c282646a8653918f86,pa4otMbVnkk-43,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G143""]","[""G143""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_f0397335d45f43c282646a8653918f86.png,"{""G143"": ""支持""}"
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,pa4otMbVnkk,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G130""]","[""G130""]",已有支持同房关系,1,1—2,0,1,False,"[28, 29, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1.png,"{""G130"": ""支持""}"
pa4otMbVnkk_f750030380cb4bbe87e4bf3d31b63f94,pa4otMbVnkk-45,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G136""]","[""G136""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/valid/img/pa4otMbVnkk_f750030380cb4bbe87e4bf3d31b63f94.png,"{""G136"": ""支持""}"
pa4otMbVnkk_faa9b3c493a541d5bcaae52f760b6807,pa4otMbVnkk-47,pa4otMbVnkk,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G134""]","[""G134""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_faa9b3c493a541d5bcaae52f760b6807.png,"{""G134"": ""支持""}"
pa4otMbVnkk_fd3034fe3cf6425ea2810f42656766cf,pa4otMbVnkk-49,pa4otMbVnkk,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G138""]","[""G138""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pa4otMbVnkk_fd3034fe3cf6425ea2810f42656766cf.png,"{""G138"": ""支持""}"
uNb9QFRL6hY_01ea3de3141a4adaa917cebb3db3c086,uNb9QFRL6hY-02,uNb9QFRL6hY,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G173"", ""G174""]","[""G174""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_01ea3de3141a4adaa917cebb3db3c086.png,"{""G173"": ""不支持"", ""G174"": ""支持""}"
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,uNb9QFRL6hY,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G176"", ""G177""]","[""G176""]",已有支持同房关系,24,8+,0,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283.png,"{""G176"": ""支持"", ""G177"": ""不支持""}"
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,uNb9QFRL6hY,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G173"", ""G179""]","[""G179""]",已有支持同房关系,23,8+,0,23,False,[],True,True,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e.png,"{""G173"": ""不支持"", ""G179"": ""支持""}"
uNb9QFRL6hY_1434b965c3c147419c4ff40310633b58,uNb9QFRL6hY-10,uNb9QFRL6hY,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G179""]","[""G179""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_1434b965c3c147419c4ff40310633b58.png,"{""G179"": ""支持""}"
uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY-11,uNb9QFRL6hY,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G180""]","[""G180""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/test/img/uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653.png,"{""G180"": ""支持""}"
uNb9QFRL6hY_28cd285e6d5545dda080d949bb00f1c0,uNb9QFRL6hY-16,uNb9QFRL6hY,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G180""]","[""G180""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/test/img/uNb9QFRL6hY_28cd285e6d5545dda080d949bb00f1c0.png,"{""G180"": ""支持""}"
uNb9QFRL6hY_2d80f7d125794c87aee34d9d46a78304,uNb9QFRL6hY-17,uNb9QFRL6hY,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G183""]","[""G183""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_2d80f7d125794c87aee34d9d46a78304.png,"{""G183"": ""支持""}"
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,uNb9QFRL6hY,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G185"", ""G186""]","[""G186""]",已有支持同房关系,24,8+,0,25,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9.png,"{""G185"": ""待定"", ""G186"": ""支持""}"
uNb9QFRL6hY_4bdc9dcd921342d498e9d70a24481f2d,uNb9QFRL6hY-23,uNb9QFRL6hY,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G187""]","[""G187""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,人工曾明确OOS,data/mp3d_layout/test/img/uNb9QFRL6hY_4bdc9dcd921342d498e9d70a24481f2d.png,"{""G187"": ""支持""}"
uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,uNb9QFRL6hY-24,uNb9QFRL6hY,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G188"", ""G189""]","[""G189""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004.png,"{""G188"": ""不支持"", ""G189"": ""支持""}"
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,uNb9QFRL6hY,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G185"", ""G190""]","[""G190""]",已有支持同房关系,23,8+,0,23,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622.png,"{""G185"": ""待定"", ""G190"": ""支持""}"
uNb9QFRL6hY_5fc8f0e230eb49eca81fdfb0398d824b,uNb9QFRL6hY-28,uNb9QFRL6hY,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G174""]","[""G174""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_5fc8f0e230eb49eca81fdfb0398d824b.png,"{""G174"": ""支持""}"
uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d,uNb9QFRL6hY-33,uNb9QFRL6hY,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G192""]","[""G192""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d.png,"{""G192"": ""支持""}"
uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY-34,uNb9QFRL6hY,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G191"", ""G193""]","[""G193""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2.png,"{""G191"": ""不支持"", ""G193"": ""支持""}"
uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b,uNb9QFRL6hY-35,uNb9QFRL6hY,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G194"", ""G195""]","[""G195""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b.png,"{""G194"": ""待定"", ""G195"": ""支持""}"
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY-36,uNb9QFRL6hY,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G180""]","[""G180""]",已有支持同房关系,6,3—7,4,10,False,"[28, 29, 30, 31, 32, 33, 36]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/test/img/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.png,"{""G180"": ""支持""}"
