stage,task_id,base_task_id,condition,dataset_group,mp3d_building_scene_id,building_scene_id_source,pack_building_id_raw,pack_building_id_is_base_task_id,building_support_raw,observed_submission_count,valid_geometry_count,primary_analysis_eligible_count,corner_count_set,topology_status,consensus_status,reference_status,gt_provenance_class,gt_user_correction_status,gt_user_verification_scope,gt_source_artifact,gt_source_sha256,aggregation_context_present
C2A-RP-B1,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,C2-A-RP,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,True,1,1,1,1,8,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,C2-A-RP,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,True,1,1,0,1,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,manual,C2-A-RP,zsNo4HB9uLZ,derived_from_formal_task_identity_prefix,zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,True,1,1,1,1,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,manual,C2-A-RP,zsNo4HB9uLZ,derived_from_formal_task_identity_prefix,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,True,2,2,1,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,C2-A-RP,zsNo4HB9uLZ,derived_from_formal_task_identity_prefix,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,True,2,2,1,2,3;4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,C2-A-RP,zsNo4HB9uLZ,derived_from_formal_task_identity_prefix,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,True,2,2,2,2,4;8,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,manual,C2-A-RP,2t7WUuJeko7,derived_from_formal_task_identity_prefix,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,True,1,1,1,0,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,C2-A-RP,2t7WUuJeko7,derived_from_formal_task_identity_prefix,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,True,2,2,2,0,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,manual,C2-A-RP,S9hNv5qa7GM,derived_from_formal_task_identity_prefix,S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,True,1,1,1,0,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,manual,C2-A-RP,S9hNv5qa7GM,derived_from_formal_task_identity_prefix,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,True,2,2,2,0,5;8,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,C2-A-RP,S9hNv5qa7GM,derived_from_formal_task_identity_prefix,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,True,1,1,1,0,6,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,C2-A-RP,VFuaQ6m2Qom,derived_from_formal_task_identity_prefix,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,True,2,2,2,0,4;9,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,C2-A-RP,jh4fc5c5qoQ,derived_from_formal_task_identity_prefix,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,True,2,2,2,0,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,manual,C2-A-RP,jh4fc5c5qoQ,derived_from_formal_task_identity_prefix,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,True,1,1,1,0,5,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,True,1,1,1,0,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,True,2,2,2,0,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,True,1,1,1,0,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,True,1,1,1,0,6,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,True,4,4,4,0,12;4,dominant_with_dissent,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,True,1,1,1,0,12,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,True,1,1,1,0,12,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,True,1,1,1,0,6,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,C2-A-RP,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,True,2,2,2,0,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,C2-A-RP,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,True,1,1,1,0,,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,C2-A-RP,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,True,1,1,1,0,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,C2-A-RP,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,True,2,2,2,0,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,C2-A-RP,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,True,1,1,1,0,8,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,C2-A-RP,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,True,2,2,2,0,4;9,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,C2-A-RP,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,True,1,1,1,0,10,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,C2-A-RP,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,True,1,1,1,0,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,manual,C2-A-RP,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,True,1,1,1,0,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,manual,C2-A-RP,zsNo4HB9uLZ,derived_from_formal_task_identity_prefix,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,True,2,2,2,0,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B2,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,C2-A-RP,zsNo4HB9uLZ,derived_from_formal_task_identity_prefix,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,True,2,2,2,0,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3053,3053,manual,PreScreen_manual,UwV83HsGsw3,derived_from_upstream_task_label_prefix,3053,False,14,14,0,14,4;6,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3054,3054,manual,PreScreen_manual,UwV83HsGsw3,derived_from_upstream_task_label_prefix,3054,False,14,14,0,14,4;5;6;8,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3055,3055,manual,PreScreen_manual,uNb9QFRL6hY,derived_from_upstream_task_label_prefix,3055,False,14,14,0,14,4;5,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3056,3056,manual,PreScreen_manual,wc2JMjhGNzB,derived_from_upstream_task_label_prefix,3056,False,14,14,0,14,4,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3057,3057,manual,PreScreen_manual,B6ByNegPMKs,derived_from_upstream_task_label_prefix,3057,False,14,14,0,14,4,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3058,3058,manual,PreScreen_manual,yqstnuAEVhm,derived_from_upstream_task_label_prefix,3058,False,14,14,0,14,10;4;5;6;7;9,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3059,3059,manual,PreScreen_manual,wc2JMjhGNzB,derived_from_upstream_task_label_prefix,3059,False,14,14,0,14,4,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3060,3060,manual,PreScreen_manual,rPc6DW4iMge,derived_from_upstream_task_label_prefix,3060,False,14,14,0,14,3;4,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3061,3061,manual,PreScreen_manual,X7HyMhZNoso,derived_from_upstream_task_label_prefix,3061,False,14,14,0,14,4,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3062,3062,manual,PreScreen_manual,q9vSo1VnCiC,derived_from_upstream_task_label_prefix,3062,False,14,14,0,14,4,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3063,3063,manual,PreScreen_manual,e9zR4mvMWw7,derived_from_upstream_task_label_prefix,3063,False,14,14,0,14,4;5;6,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3064,3064,manual,PreScreen_manual,q9vSo1VnCiC,derived_from_upstream_task_label_prefix,3064,False,14,14,0,14,4;5,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3065,3065,manual,PreScreen_manual,uNb9QFRL6hY,derived_from_upstream_task_label_prefix,3065,False,14,14,0,14,3;4,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3066,3066,manual,PreScreen_manual,yqstnuAEVhm,derived_from_upstream_task_label_prefix,3066,False,14,14,0,14,4;5,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
P1,3067,3067,manual,PreScreen_manual,uNb9QFRL6hY,derived_from_upstream_task_label_prefix,3067,False,14,14,0,14,4;6,not_applicable_p1,not_applicable_p1,public_gt_test_partial_local_correction,public_source_with_partial_local_user_correction,partial_local_only,not_full_population,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
